index,player_name,year_signed,age,contract_length,value,average/year
942,David Martin,2008,28,3,"$3,570,000",1190000
942,David Martin,2009,29,3,"$3,570,000",1190000
943,Donald Lee,2007,26,1,"$645,000",645000
944,Jeff Dugan,2007,25,5,"$4,350,000",870000
944,Jeff Dugan,2008,26,5,"$4,350,000",870000
944,Jeff Dugan,2009,27,5,"$4,350,000",870000
944,Jeff Dugan,2010,28,5,"$4,350,000",870000
944,Jeff Dugan,2011,29,5,"$4,350,000",870000
945,Joel Dreessen,2007,24,1,"$360,000",360000
946,Justin Snow,2007,30,7,"$7,249,000",1035571
946,Justin Snow,2008,31,7,"$7,249,000",1035571
946,Justin Snow,2009,32,7,"$7,249,000",1035571
946,Justin Snow,2010,33,7,"$7,249,000",1035571
946,Justin Snow,2011,34,7,"$7,249,000",1035571
946,Justin Snow,2012,35,7,"$7,249,000",1035571
946,Justin Snow,2013,36,7,"$7,249,000",1035571
947,Marcus Pollard,2007,34,1,"$860,000",860000
948,Michael Gaines,2007,26,1,"$1,300,000",1300000
949,Randy McMichael,2007,27,3,"$11,000,000",3666667
949,Randy McMichael,2008,28,3,"$11,000,000",3666667
949,Randy McMichael,2009,29,3,"$11,000,000",3666667
950,Reggie Kelly,2007,30,3,"$9,000,000",3000000
950,Reggie Kelly,2008,31,3,"$9,000,000",3000000
950,Reggie Kelly,2009,32,3,"$9,000,000",3000000
951,Sean Ryan,2007,26,1,"$850,000",850000
952,Tony Gonzalez,2007,30,5,"$31,250,000",6250000
952,Tony Gonzalez,2008,31,5,"$31,250,000",6250000
952,Tony Gonzalez,2009,32,5,"$31,250,000",6250000
952,Tony Gonzalez,2010,33,5,"$31,250,000",6250000
953,Troy Bienemann,2007,24,1,"$285,000",285000
954,Tyler Ecker,2007,25,4,"$1,723,000",430750
954,Tyler Ecker,2008,26,4,"$1,723,000",430750
954,Tyler Ecker,2009,27,4,"$1,723,000",430750
954,Tyler Ecker,2010,28,4,"$1,723,000",430750
955,Visanthe Shiancoe,2007,26,5,"$18,500,000",3700000
955,Visanthe Shiancoe,2008,27,5,"$18,500,000",3700000
955,Visanthe Shiancoe,2009,28,5,"$18,500,000",3700000
955,Visanthe Shiancoe,2010,29,5,"$18,500,000",3700000
955,Visanthe Shiancoe,2011,30,5,"$18,500,000",3700000
